Date,Pair,Direction,Type,Score,Result,Entry,Close,SL,TP,RR,R_Result,Duration,PKT_Open,PKT_Close,Session,Macro,MTF15m,News,ATR,Notes
2026-03-16T03:06:53.740Z,ETH/USD,BUY,INTRADAY,77,TP,2179.7,,2168.4,2193.2,1.2,,,,,5,BULLISH,12,,5.6,
2026-03-16T03:09:35.144Z,XAU/USD,SELL,SCALP,76,TP,5004.3,,5005.39,5002.65,1.5,,,,,5,BEARISH,12,,1.37,
2026-03-16T03:20:46.629Z,BTC/USD,BUY,INTRADAY,80,TP,72606,,72356,72905,1.2,,,,,5,BULLISH,12,,125,
2026-04-05T11:41:34.481Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-16T04:10:44.603Z,BTC/USD,BUY,SCALP,78,TP,73677,,73595,73801,1.5,,,,,5,BULLISH,12,,103,
2026-03-16T04:11:52.732Z,ETH/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-16T04:25:44.526Z,BTC/USD,BUY,INTRADAY,83,TP,73822,,73366,74368,1.2,,,,,5,BULLISH,12,,228,
2026-03-16T04:35:45.144Z,BTC/USD,BUY,SCALP,79,SL,73698,,73630,73800,1.5,,,,,5,BULLISH,12,,85,
2026-03-16T05:10:45.309Z,BTC/USD,BUY,SCALP,82,SL,73888,,73807,74008,1.5,,,,,5,BULLISH,12,,100,
2026-03-16T05:25:45.247Z,BTC/USD,BUY,INTRADAY,82,SL,73930,,73451,74506,1.2,,,,,5,BULLISH,12,,240,
2026-03-16T06:41:52.555Z,ETH/USD,BUY,INTRADAY,82,SL,2266.4,,2252.1,2283.6,1.2,,,,,5,BULLISH,12,,7.2,
2026-03-16T07:04:34.680Z,XAU/USD,SELL,INTRADAY,81,SL,5014.77,,5024.93,5002.57,1.2,,,,,15,BEARISH,4,,5.08,
2026-03-16T07:05:47.558Z,BTC/USD,BUY,INTRADAY,82,SL,73872,,73537,74275,1.2,,,,,15,BULLISH,12,,168,
2026-03-16T07:15:46.719Z,BTC/USD,BUY,SCALP,81,SL,73860,,73827,73908,1.5,,,,,15,BULLISH,12,,40,
2026-03-16T07:19:37.682Z,EUR/USD,SELL,SCALP,78,TP,1.14319,,1.14328,1.14306,1.5,,,,,15,BEARISH,12,,0.00011,
2026-03-16T07:34:34.521Z,XAU/USD,SELL,SCALP,74,SL,5005.82,,5007.53,5003.24,1.5,,,,,15,BEARISH,4,,2.15,
2026-04-05T11:42:00.465Z,ETH/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-16T07:49:37.730Z,EUR/USD,SELL,INTRADAY,82,SL,1.14254,,1.14329,1.14164,1.2,,,,,15,BEARISH,12,,0.00038,
2026-03-16T07:54:36.842Z,EUR/USD,SELL,SCALP,85,SL,1.14238,,1.1425,1.1422,1.5,,,,,15,BEARISH,12,,0.00015,
2026-03-16T07:55:44.930Z,GBP/USD,SELL,INTRADAY,75,SL,1.32396,,1.32477,1.32299,1.2,,,,,15,BEARISH,4,,0.0004,
2026-03-16T08:04:35.504Z,XAU/USD,SELL,INTRADAY,87,TP,4995.3,,5006.3,4982.09,1.2,,,,,15,BEARISH,12,,5.5,
2026-03-16T08:05:47.645Z,BTC/USD,BUY,INTRADAY,77,SL,73681,,73379,74043,1.2,,,,,15,BULLISH,12,,151,
2026-03-16T08:25:47.696Z,BTC/USD,BUY,SCALP,79,SL,73534,,73483,73612,1.5,,,,,15,BULLISH,4,,64,
2026-03-16T08:26:55.771Z,ETH/USD,BUY,INTRADAY,82,SL,2256.7,,2244.2,2271.8,1.2,,,,,15,BULLISH,12,,6.3,
2026-03-16T08:56:52.651Z,ETH/USD,BUY,SCALP,75,TP,2243.7,,2241.2,2247.4,1.5,,,,,15,BULLISH,4,,3.1,
2026-03-16T09:09:34.571Z,XAU/USD,SELL,INTRADAY,85,TP,4984.19,,4995.51,4970.6,1.2,,,,,15,BEARISH,12,,5.66,
2026-03-16T09:25:45.395Z,BTC/USD,BUY,SCALP,73,TP,73187,,73144,73253,1.5,,,,,15,BULLISH,0,,55,
2026-03-16T09:30:46.185Z,BTC/USD,BUY,INTRADAY,78,TP,73292,,72990,73655,1.2,,,,,15,BULLISH,0,,151,
2026-03-16T09:31:54.212Z,ETH/USD,BUY,INTRADAY,75,TP,2254.5,,2242.2,2269.2,1.2,,,,,15,BULLISH,12,,6.1,
2026-03-16T09:46:54.110Z,ETH/USD,BUY,SCALP,81,TP,2253.2,,2251.6,2255.7,1.5,,,,,10,BULLISH,12,,2.1,
2026-03-16T10:14:35.329Z,XAU/USD,SELL,INTRADAY,80,TP,4978.96,,4988.87,4967.07,1.2,,,,,10,BEARISH,12,,4.96,
2026-03-16T10:15:48.243Z,BTC/USD,BUY,SCALP,72,TP,73350,,73312,73409,1.5,,,,,10,BULLISH,4,,49,
2026-03-16T10:31:54.412Z,ETH/USD,BUY,INTRADAY,81,TP,2264.2,,2253.5,2277.1,1.2,,,,,10,BULLISH,12,,5.4,
2026-03-16T11:05:44.968Z,BTC/USD,BUY,INTRADAY,76,TP,73735,,73446,74081,1.2,,,,,10,BULLISH,12,,144,
2026-03-16T11:10:45.322Z,BTC/USD,BUY,SCALP,77,SL,73662,,73610,73740,1.5,,,,,10,BULLISH,12,,65,
2026-03-16T11:21:53.000Z,ETH/USD,BUY,SCALP,84,SL,2274.6,,2273,2277.1,1.5,,,,,10,BULLISH,12,,2.1,
2026-03-16T11:35:45.601Z,BTC/USD,BUY,SCALP,90,TP,73602,,73561,73664,1.5,,,,,10,BULLISH,12,,52,
2026-03-16T11:41:52.732Z,ETH/USD,BUY,INTRADAY,82,TP,2271.2,,2260.6,2283.8,1.2,,,,,10,BULLISH,12,,5.3,
2026-03-16T12:05:47.023Z,BTC/USD,BUY,INTRADAY,83,TP,73631,,73362,73954,1.2,,,,,15,BULLISH,12,,135,
2026-03-16T12:40:45.596Z,BTC/USD,BUY,SCALP,82,TP,73812,,73733,73930,1.5,,,,,15,BULLISH,12,,98,
2026-03-16T12:41:53.639Z,ETH/USD,BUY,INTRADAY,89,SL,2286.9,,2270.2,2306.9,1.2,,,,,15,BULLISH,12,,8.3,
2026-03-16T13:06:53.420Z,ETH/USD,BUY,SCALP,77,SL,2280.3,,2278.4,2283.2,1.5,,,,,15,BULLISH,12,,2.4,
2026-03-16T13:10:46.593Z,BTC/USD,BUY,INTRADAY,85,TP,73878,,73569,74250,1.2,,,,,15,BULLISH,12,,155,
2026-04-05T11:42:54.885Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:42:55.884Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-16T13:46:52.735Z,ETH/USD,BUY,INTRADAY,95,TP,2291.8,,2274.5,2312.6,1.2,,,,,15,BULLISH,12,,8.6,
2026-03-16T13:50:45.474Z,BTC/USD,BUY,SCALP,82,SL,74210,,74106,74367,1.5,,,,,15,BULLISH,12,,131,
2026-03-16T14:01:52.913Z,ETH/USD,BUY,SCALP,87,SL,2286.1,,2282.2,2291.9,1.5,,,,,15,BULLISH,12,,4.8,
2026-03-16T14:04:37.399Z,EUR/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-16T14:15:45.657Z,BTC/USD,BUY,INTRADAY,91,SL,74324,,73823,74925,1.2,,,,,15,BULLISH,12,,251,
2026-03-16T14:25:44.112Z,GBP/USD,BUY,SCALP,73,SL,1.33059,,1.33045,1.3308,1.5,,,,,15,BULLISH,12,,0.00017,
2026-03-16T14:29:37.872Z,EUR/USD,BUY,SCALP,90,SL,1.14962,,1.14952,1.14977,1.5,,,,,15,BULLISH,12,,0.00013,
2026-04-05T11:43:08.908Z,ETH/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-16T14:39:33.532Z,XAU/USD,SELL,INTRADAY,82,TP,5009.14,,5020.84,4995.1,1.2,,,,,15,BEARISH,4,,5.85,
2026-03-16T14:55:45.436Z,BTC/USD,BUY,SCALP,75,TP,73386,,73281,73544,1.5,,,,,15,BULLISH,4,,132,
2026-03-16T15:01:53.619Z,ETH/USD,BUY,INTRADAY,77,TP,2284.6,,2259.4,2314.9,1.2,,,,,15,BULLISH,12,,12.6,
2026-03-16T15:04:35.868Z,XAU/USD,SELL,SCALP,73,TP,4998.83,,5000.94,4995.65,1.5,,,,,15,BEARISH,4,,2.65,
2026-03-16T15:04:38.858Z,EUR/USD,BUY,INTRADAY,84,SL,1.14903,,1.14825,1.14996,1.2,,,,,15,BULLISH,12,,0.00039,
2026-03-16T15:10:44.769Z,GBP/USD,BUY,INTRADAY,79,TP,1.33039,,1.32957,1.33138,1.2,,,,,15,BULLISH,12,,0.00041,
2026-03-16T15:16:55.641Z,ETH/USD,BUY,SCALP,81,SL,2282.4,,2278.6,2288.1,1.5,,,,,15,BULLISH,4,,4.7,
2026-03-16T15:20:47.674Z,BTC/USD,BUY,INTRADAY,77,SL,73808,,73238,74492,1.2,,,,,15,BULLISH,12,,285,
2026-03-16T15:39:36.289Z,XAU/USD,SELL,INTRADAY,76,SL,4999.16,,5011.99,4983.77,1.2,,,,,15,BEARISH,12,,6.42,
2026-03-16T15:46:55.898Z,ETH/USD,BUY,SCALP,90,TP,2285.2,,2282.6,2289.2,1.5,,,,,15,BULLISH,12,,3.3,
2026-03-16T15:49:36.577Z,XAU/USD,SELL,SCALP,100,SL,4997.44,,4999.09,4994.96,1.5,,,,,15,BEARISH,12,,2.07,
2026-03-16T16:19:36.357Z,XAU/USD,SELL,SCALP,73,SL,4993.9,,4995.34,4991.75,1.5,,,,,8,BEARISH,12,,1.8,
2026-03-16T16:19:39.250Z,EUR/USD,BUY,INTRADAY,87,SL,1.14928,,1.1485,1.15021,1.2,,,,,8,BULLISH,12,,0.00039,
2026-03-16T16:21:56.605Z,ETH/USD,BUY,INTRADAY,78,TP,2285.4,,2266.5,2308,1.2,,,,,8,BULLISH,12,,9.4,
2026-03-16T16:45:46.365Z,BTC/USD,BUY,INTRADAY,75,SL,73676,,73246,74192,1.2,,,,,8,BULLISH,4,,215,
2026-03-16T16:49:34.866Z,XAU/USD,SELL,SCALP,73,SL,4985.76,,4987.28,4983.49,1.5,,,,,8,BEARISH,12,,1.89,
2026-03-16T17:05:46.319Z,BTC/USD,BUY,SCALP,72,TP,73789,,73715,73901,1.5,,,,,8,BULLISH,4,,93,
2026-03-16T17:10:44.327Z,GBP/USD,BUY,INTRADAY,79,TP,1.33138,,1.33037,1.33259,1.2,,,,,8,BULLISH,12,,0.0005,
2026-03-16T17:21:54.371Z,ETH/USD,BUY,SCALP,76,TP,2300.6,,2297.6,2305,1.5,,,,,8,BULLISH,12,,3.7,
2026-03-16T17:24:37.940Z,EUR/USD,BUY,INTRADAY,79,TP,1.14989,,1.14897,1.151,1.2,,,,,8,BULLISH,12,,0.00046,
2026-03-16T17:25:49.095Z,BTC/USD,BUY,SCALP,79,TP,73804,,73746,73890,1.5,,,,,8,BULLISH,12,,72,
2026-03-16T17:41:55.718Z,ETH/USD,BUY,SCALP,84,TP,2301.8,,2299.3,2305.5,1.5,,,,,8,BULLISH,12,,3.1,
2026-03-16T17:45:47.886Z,BTC/USD,BUY,INTRADAY,78,SL,73909,,73516,74381,1.2,,,,,8,BULLISH,12,,197,
2026-03-16T17:54:36.482Z,XAU/USD,SELL,INTRADAY,82,SL,4988.66,,4998.79,4976.49,1.2,,,,,8,BEARISH,12,,5.07,
2026-03-16T17:59:37.212Z,XAU/USD,SELL,SCALP,76,SL,4989.7,,4990.93,4987.86,1.5,,,,,8,BEARISH,12,,1.53,
2026-03-16T18:00:49.456Z,BTC/USD,BUY,SCALP,81,SL,73950,,73891,74039,1.5,,,,,8,BULLISH,12,,74,
2026-03-16T18:01:57.306Z,ETH/USD,BUY,SCALP,83,TP,2313,,2310,2317.4,1.5,,,,,8,BULLISH,12,,3.7,
2026-04-05T11:44:01.952Z,ETH/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-16T18:20:44.883Z,GBP/USD,BUY,INTRADAY,79,TP,1.33205,,1.33111,1.33317,1.2,,,,,8,BULLISH,12,,0.00047,
2026-03-16T18:45:45.645Z,BTC/USD,BUY,SCALP,82,SL,74216,,74149,74317,1.5,,,,,8,BULLISH,12,,84,
2026-03-16T18:51:53.075Z,ETH/USD,BUY,INTRADAY,78,SL,2336.1,,2317.3,2358.6,1.2,,,,,8,BULLISH,12,,9.4,
2026-03-16T19:10:46.495Z,BTC/USD,BUY,INTRADAY,90,TP,74244,,73835,74735,1.2,,,,,8,BULLISH,12,,205,
2026-03-16T19:20:47.044Z,BTC/USD,BUY,SCALP,74,TP,74104,,74030,74215,1.5,,,,,8,BULLISH,12,,93,
2026-03-16T19:21:55.003Z,ETH/USD,BUY,SCALP,74,SL,2333.8,,2330.7,2338.4,1.5,,,,,8,BULLISH,12,,3.8,
2026-03-16T19:34:37.098Z,EUR/USD,BUY,INTRADAY,81,SL,1.15197,,1.15126,1.15282,1.2,,,,,8,BULLISH,12,,0.00035,
2026-03-16T19:45:47.411Z,BTC/USD,BUY,SCALP,74,TP,74150,,74102,74222,1.5,,,,,8,BULLISH,12,,60,
2026-04-05T11:44:20.568Z,EUR/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-16T19:56:53.461Z,ETH/USD,BUY,INTRADAY,75,TP,2331.2,,2314.1,2351.6,1.2,,,,,8,BULLISH,12,,8.5,
2026-03-16T20:35:47.942Z,BTC/USD,BUY,INTRADAY,75,TP,74056,,73755,74418,1.2,,,,,8,BULLISH,12,,151,
2026-03-16T20:45:46.491Z,BTC/USD,BUY,SCALP,79,TP,74052,,74016,74105,1.5,,,,,8,BULLISH,12,,44,
2026-03-16T20:56:53.783Z,ETH/USD,BUY,INTRADAY,78,TP,2341,,2327.5,2357.1,1.2,,,,,8,BULLISH,12,,6.7,
2026-03-16T21:19:38.511Z,ETH/USD,BUY,SCALP,74,TP,2347,,2344.1,2351.4,1.5,,,,,0,BULLISH,12,,3.6,
2026-04-05T11:44:35.890Z,ETH/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-16T21:49:34.600Z,BTC/USD,BUY,INTRADAY,76,TP,74523,,74153,74967,1.2,,,,,0,BULLISH,12,,185,
2026-03-16T21:59:36.408Z,ETH/USD,BUY,INTRADAY,77,SL,2365.3,,2347.8,2386.4,1.2,,,,,0,BULLISH,12,,8.8,
2026-03-16T22:29:35.130Z,BTC/USD,BUY,SCALP,74,TP,74691,,74621,74795,1.5,,,,,0,BULLISH,12,,87,
2026-03-16T23:44:34.413Z,BTC/USD,BUY,INTRADAY,75,TP,74886,,74558,75279,1.2,,,,,0,BULLISH,12,,164,
2026-03-17T00:16:53.720Z,ETH/USD,BUY,INTRADAY,75,SL,2373.2,,2354.5,2395.6,1.2,,,,,5,BULLISH,12,,9.3,
2026-03-17T00:30:45.136Z,BTC/USD,BUY,SCALP,79,TP,75093,,75000,75233,1.5,,,,,5,BULLISH,12,,117,
2026-03-17T00:50:45.692Z,BTC/USD,BUY,INTRADAY,79,TP,75026,,74586,75555,1.2,,,,,5,BULLISH,12,,220,
2026-04-05T11:44:52.231Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-17T01:26:52.316Z,ETH/USD,BUY,INTRADAY,81,SL,2365.1,,2344.1,2390.4,1.2,,,,,5,BULLISH,12,,10.5,
2026-03-17T01:41:53.016Z,ETH/USD,BUY,SCALP,76,SL,2363.2,,2359.8,2368.3,1.5,,,,,5,BULLISH,12,,4.3,
2026-03-17T01:45:46.269Z,BTC/USD,BUY,SCALP,81,SL,75674,,75580,75816,1.5,,,,,5,BULLISH,12,,118,
2026-03-17T02:00:45.891Z,BTC/USD,BUY,INTRADAY,77,SL,75627,,75126,76229,1.2,,,,,5,BULLISH,12,,251,
2026-03-17T02:01:55.625Z,ETH/USD,BUY,SCALP,77,SL,2360.6,,2357.7,2364.8,1.5,,,,,5,BULLISH,12,,3.6,
2026-03-17T02:51:53.794Z,ETH/USD,BUY,INTRADAY,77,SL,2358,,2342.2,2377,1.2,,,,,5,BULLISH,12,,7.9,
2026-03-17T07:01:52.715Z,ETH/USD,BUY,INTRADAY,77,TP,2315.3,,2301.5,2331.8,1.2,,,,,5,BULLISH,4,,6.9,
2026-03-17T07:25:45.442Z,BTC/USD,BUY,INTRADAY,79,SL,74422,,74132,74772,1.2,,,,,15,BULLISH,4,,145,
2026-03-17T07:36:53.238Z,ETH/USD,BUY,SCALP,81,SL,2330.8,,2329.4,2332.9,1.5,,,,,15,BULLISH,4,,1.8,
2026-03-17T07:40:46.810Z,BTC/USD,BUY,SCALP,80,SL,74346,,74313,74394,1.5,,,,,15,BULLISH,4,,40,
2026-03-17T08:01:53.324Z,ETH/USD,BUY,INTRADAY,92,SL,2329.4,,2318.8,2342.1,1.2,,,,,15,BULLISH,4,,5.3,
2026-03-17T08:30:46.780Z,BTC/USD,BUY,INTRADAY,76,SL,74317,,74054,74633,1.2,,,,,15,BULLISH,4,,132,
2026-03-17T08:55:46.913Z,BTC/USD,BUY,SCALP,72,SL,74342,,74306,74396,1.5,,,,,15,BULLISH,4,,45,
2026-04-05T11:45:19.832Z,BTC/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-17T11:36:52.875Z,ETH/USD,BUY,SCALP,72,TP,2327.2,,2325.5,2329.7,1.5,,,,,10,BULLISH,4,,2.1,
2026-03-17T11:51:52.653Z,ETH/USD,BUY,INTRADAY,78,SL,2330.6,,2321,2342,1.2,,,,,10,BULLISH,4,,4.8,
2026-03-17T12:20:46.175Z,BTC/USD,BUY,INTRADAY,78,SL,74124,,73876,74421,1.2,,,,,15,BULLISH,4,,124,
2026-03-17T13:19:36.323Z,EUR/USD,BUY,INTRADAY,78,SL,1.15343,,1.15252,1.15452,1.2,,,,,15,BULLISH,12,,0.00045,
2026-03-17T13:36:53.494Z,ETH/USD,BUY,INTRADAY,76,SL,2335.3,,2322.3,2350.9,1.2,,,,,15,BULLISH,4,,6.5,
2026-03-17T13:44:37.795Z,EUR/USD,BUY,SCALP,74,SL,1.15371,,1.15359,1.15388,1.5,,,,,15,BULLISH,12,,0.00014,
2026-03-17T13:46:55.047Z,ETH/USD,BUY,SCALP,75,TP,2332.2,,2328.8,2337.3,1.5,,,,,15,BULLISH,4,,4.3,
2026-03-17T13:50:44.910Z,GBP/USD,BUY,INTRADAY,77,SL,1.33523,,1.33417,1.3365,1.2,,,,,15,BULLISH,12,,0.00053,
2026-03-17T14:15:45.823Z,GBP/USD,BUY,SCALP,73,SL,1.33486,,1.33473,1.33505,1.5,,,,,15,BULLISH,12,,0.00016,
2026-03-17T14:36:54.347Z,ETH/USD,BUY,INTRADAY,84,SL,2337.4,,2320.5,2357.6,1.2,,,,,15,BULLISH,4,,8.4,
2026-03-17T14:49:37.879Z,EUR/USD,BUY,INTRADAY,79,SL,1.15348,,1.1526,1.15454,1.2,,,,,15,BULLISH,12,,0.00044,
2026-03-17T14:55:47.994Z,BTC/USD,BUY,INTRADAY,75,SL,74324,,73909,74821,1.2,,,,,15,BULLISH,4,,207,
2026-03-17T15:05:46.977Z,GBP/USD,BUY,INTRADAY,78,SL,1.3355,,1.33451,1.33669,1.2,,,,,15,BULLISH,12,,0.0005,
2026-03-17T15:19:39.213Z,EUR/USD,BUY,SCALP,79,SL,1.15323,,1.15313,1.15338,1.5,,,,,15,BULLISH,12,,0.00012,
2026-03-17T15:20:49.172Z,BTC/USD,BUY,SCALP,81,SL,74277,,74186,74414,1.5,,,,,15,BULLISH,12,,114,
2026-03-17T15:25:47.644Z,GBP/USD,BUY,SCALP,74,SL,1.3348,,1.33467,1.335,1.5,,,,,15,BULLISH,12,,0.00017,
2026-03-17T16:34:36.522Z,EUR/USD,BUY,INTRADAY,80,SL,1.15305,,1.15226,1.15399,1.2,,,,,8,BULLISH,12,,0.00039,
2026-03-17T16:45:46.907Z,BTC/USD,BUY,INTRADAY,80,TP,74159,,73737,74666,1.2,,,,,8,BULLISH,12,,211,
2026-03-17T16:54:37.911Z,EUR/USD,BUY,SCALP,74,SL,1.15302,,1.15294,1.15314,1.5,,,,,8,BULLISH,12,,0.0001,
2026-03-17T16:56:55.165Z,ETH/USD,BUY,INTRADAY,85,TP,2328.4,,2313.7,2346.1,1.2,,,,,8,BULLISH,12,,7.4,
2026-03-17T17:14:38.741Z,EUR/USD,BUY,SCALP,79,TP,1.15304,,1.15296,1.15316,1.5,,,,,8,BULLISH,12,,0.0001,
2026-03-17T17:49:38.914Z,EUR/USD,BUY,INTRADAY,79,TP,1.15369,,1.15305,1.15445,1.2,,,,,8,BULLISH,12,,0.00032,
2026-03-17T18:06:55.624Z,ETH/USD,BUY,INTRADAY,75,TP,2337.1,,2325.7,2350.8,1.2,,,,,8,BULLISH,12,,5.7,
2026-04-05T11:46:05.107Z,EUR/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-17T18:35:47.204Z,BTC/USD,BUY,INTRADAY,78,TP,74607,,74282,74998,1.2,,,,,8,BULLISH,12,,163,
2026-03-17T18:36:55.186Z,ETH/USD,BUY,SCALP,82,SL,2337.7,,2336.3,2339.9,1.5,,,,,8,BULLISH,12,,1.8,
2026-03-17T19:15:47.334Z,BTC/USD,BUY,SCALP,72,SL,74772,,74726,74842,1.5,,,,,8,BULLISH,12,,58,
2026-03-17T19:40:47.269Z,BTC/USD,BUY,INTRADAY,78,SL,74743,,74432,75116,1.2,,,,,8,BULLISH,12,,156,
2026-04-05T11:46:15.965Z,BTC/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:46:16.953Z,ETH/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-18T08:54:37.480Z,EUR/USD,BUY,INTRADAY,80,TP,1.1533,,1.15266,1.15407,1.2,,,,,15,BULLISH,4,,0.00032,
2026-03-18T09:29:37.955Z,EUR/USD,BUY,SCALP,90,TP,1.15326,,1.15317,1.1534,1.5,,,,,15,BULLISH,4,,0.00011,
2026-03-18T11:19:37.349Z,EUR/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-18T11:55:44.495Z,GBP/USD,BUY,INTRADAY,88,SL,1.33636,,1.33522,1.33772,1.2,,,,,10,BULLISH,4,,0.00057,
2026-03-18T12:05:45.181Z,GBP/USD,BUY,SCALP,74,SL,1.33596,,1.3358,1.33619,1.5,,,,,15,BULLISH,4,,0.00019,
2026-03-18T14:29:35.346Z,XAU/USD,SELL,INTRADAY,76,TP,4872.65,,4895.98,4844.66,1.2,,,,,15,BEARISH,12,,11.66,
2026-03-18T14:30:47.587Z,BTC/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-18T14:59:36.142Z,XAU/USD,SELL,SCALP,76,TP,4864.79,,4866.72,4861.88,1.5,,,,,15,BEARISH,12,,2.42,
2026-03-18T15:10:47.921Z,BTC/USD,SELL,SCALP,79,TP,71349,,71449,71199,1.5,,,,,15,BEARISH,12,,125,
2026-03-18T15:29:36.150Z,XAU/USD,SELL,INTRADAY,86,SL,4869.19,,4886.73,4848.15,1.2,,,,,15,BEARISH,12,,8.77,
2026-03-18T15:45:47.567Z,BTC/USD,SELL,INTRADAY,76,SL,71360,,71838,70787,1.2,,,,,15,BEARISH,12,,239,
2026-03-18T16:06:55.808Z,ETH/USD,SELL,INTRADAY,76,TP,2186.2,,2204.3,2164.5,1.2,,,,,8,BEARISH,12,,9,
2026-03-18T16:30:49.130Z,BTC/USD,SELL,SCALP,75,SL,71230,,71293,71136,1.5,,,,,8,BEARISH,12,,78,
2026-03-18T17:00:49.216Z,BTC/USD,SELL,SCALP,72,SL,71324,,71379,71242,1.5,,,,,8,BEARISH,12,,68,
2026-03-18T17:15:48.937Z,BTC/USD,SELL,INTRADAY,76,SL,71291,,71642,70870,1.2,,,,,8,BEARISH,12,,175,
2026-04-05T11:46:44.402Z,ETH/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:46:46.347Z,BTC/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-18T18:26:54.150Z,ETH/USD,SELL,INTRADAY,75,SL,2195.1,,2211.7,2175.1,1.2,,,,,8,BEARISH,12,,8.3,
2026-03-18T18:34:36.346Z,XAU/USD,SELL,INTRADAY,75,SL,4877.06,,4889.54,4862.08,1.2,,,,,8,BEARISH,12,,6.24,
2026-03-18T18:35:48.548Z,BTC/USD,SELL,INTRADAY,80,SL,71487,,71880,71015,1.2,,,,,8,BEARISH,12,,197,
2026-03-18T19:11:55.591Z,ETH/USD,SELL,SCALP,79,TP,2189.7,,2192.5,2185.4,1.5,,,,,8,BEARISH,12,,3.6,
2026-03-18T19:15:48.277Z,BTC/USD,SELL,SCALP,85,TP,71337,,71404,71236,1.5,,,,,8,BEARISH,12,,84,
2026-03-18T19:35:48.622Z,BTC/USD,SELL,INTRADAY,85,TP,71165,,71575,70673,1.2,,,,,8,BEARISH,12,,205,
2026-03-18T19:36:56.639Z,ETH/USD,SELL,INTRADAY,85,TP,2191.9,,2208,2172.5,1.2,,,,,8,BEARISH,12,,8.1,
2026-03-18T19:44:37.284Z,XAU/USD,SELL,INTRADAY,90,TP,4850.42,,4865.67,4832.12,1.2,,,,,8,BEARISH,12,,7.63,
2026-03-18T19:55:49.103Z,BTC/USD,SELL,SCALP,79,TP,71095,,71155,71006,1.5,,,,,8,BEARISH,12,,75,
2026-03-18T20:06:57.343Z,ETH/USD,SELL,SCALP,79,TP,2186.9,,2188.6,2184.4,1.5,,,,,8,BEARISH,12,,2.1,
2026-04-05T11:47:05.901Z,ETH/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-18T20:20:48.175Z,BTC/USD,SELL,SCALP,80,SL,70782,,70861,70665,1.5,,,,,8,BEARISH,12,,98,
2026-03-18T22:29:37.250Z,BTC/USD,SELL,INTRADAY,78,SL,71060,,71328,70739,1.2,,,,,0,BEARISH,12,,134,
2026-03-18T23:19:38.524Z,ETH/USD,SELL,INTRADAY,82,SL,2192.2,,2201.6,2180.9,1.2,,,,,0,BEARISH,12,,4.7,
2026-03-19T00:25:47.921Z,BTC/USD,SELL,INTRADAY,77,SL,71111,,71329,70849,1.2,,,,,5,BEARISH,12,,109,
2026-03-19T01:09:36.597Z,XAU/USD,SELL,INTRADAY,81,TP,4837.66,,4850.14,4822.68,1.2,,,,,5,BEARISH,12,,6.24,
2026-03-19T01:21:55.604Z,ETH/USD,SELL,INTRADAY,77,SL,2190,,2199.1,2179.1,1.2,,,,,5,BEARISH,12,,4.5,
2026-03-19T01:25:49.443Z,BTC/USD,SELL,INTRADAY,85,SL,70982,,71199,70722,1.2,,,,,5,BEARISH,12,,108,
2026-03-19T03:05:47.959Z,BTC/USD,SELL,INTRADAY,75,SL,71106,,71304,70868,1.2,,,,,5,BEARISH,12,,99,
2026-04-05T11:47:24.326Z,BTC/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-04-05T11:47:25.424Z,BTC/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-19T04:24:35.727Z,XAU/USD,SELL,SCALP,72,TP,4850.92,,4851.55,4849.98,1.5,,,,,5,BEARISH,4,,0.79,
